Victim_ID,Name,Age,Gender,District
VIC02031,Baljiwan Borah,70,Female,Kalaburagi
VIC02032,Amol Mand,35,Male,Udupi
VIC02033,Sathvik Majumdar,67,Female,Hubballi-Dharwad
VIC02034,Sanya Dugar,56,Male,Vijayapura
VIC02035,Tanish Bajaj,62,Female,Bengaluru Urban
VIC02036,Theodore Seth,62,Female,Mysuru
VIC02037,Darsh Din,60,Male,Bengaluru Rural
VIC02038,Aishani Venkatesh,58,Male,Bengaluru Rural
VIC02039,Manan Wali,28,Female,Bengaluru Rural
VIC02040,Advik Varma,29,Female,Mysuru
VIC02041,Chandani Chandran,65,Female,Vijayapura
VIC02042,Neelima Narang,63,Female,Hubballi-Dharwad
VIC02043,Oviya Menon,52,Female,Hubballi-Dharwad
VIC02044,Krishna Chahal,72,Female,Bengaluru Rural
VIC02045,Nidra Ramanathan,66,Male,Kalaburagi
VIC02046,Mitesh Kapadia,70,Male,Bengaluru Rural
VIC02047,Vedant Mittal,53,Female,Mangaluru
VIC02048,Niharika Konda,26,Male,Shivamogga
VIC02049,Zehaan Bala,48,Male,Bengaluru Rural
VIC02050,Janaki Palan,32,Male,Udupi
VIC02051,Thomas Bansal,42,Male,Bengaluru Rural
VIC02052,Oviya Mistry,66,Male,Mangaluru
VIC02053,Faqid Nayar,45,Female,Shivamogga
VIC02054,Abeer Saini,65,Male,Shivamogga
VIC02055,Yutika Rana,56,Male,Vijayapura
VIC02056,Ekbal Ram,50,Male,Hassan
VIC02057,Radha Sridhar,31,Female,Bengaluru Urban
VIC02058,Prisha Muni,54,Male,Mysuru
VIC02059,Jhalak Ray,39,Female,Chikkamagaluru
VIC02060,Frederick Shroff,29,Female,Shivamogga
VIC02061,Quincy Bhardwaj,30,Male,Kalaburagi
VIC02062,Rachana Bhargava,42,Male,Hubballi-Dharwad
VIC02063,Lipika Sharma,50,Male,Mangaluru
VIC02064,Gaurang Narasimhan,29,Male,Belagavi
VIC02065,Arya Mannan,60,Female,Bengaluru Urban
VIC02066,Gunbir Varughese,73,Female,Bengaluru Rural
VIC02067,Nachiket Prabhu,71,Male,Ballari
VIC02068,Rehaan Chad,51,Female,Tumakuru
VIC02069,Daksha Babu,28,Male,Tumakuru
VIC02070,Lohit Keer,38,Male,Bengaluru Rural
VIC02071,Prisha Mammen,61,Male,Kalaburagi
VIC02072,Wriddhish Mitra,51,Male,Ballari
VIC02073,Wriddhish Deshmukh,64,Male,Davanagere
VIC02074,Yashodhara Borra,38,Female,Bengaluru Urban
VIC02075,Damyanti Narayan,27,Male,Vijayapura
VIC02076,Darika Gara,32,Male,Kalaburagi
VIC02077,Anya Ahuja,18,Male,Udupi
VIC02078,Praneel Ranganathan,42,Male,Udupi
VIC02079,Devika Nori,32,Male,Ballari
VIC02080,Elijah Vaidya,52,Male,Bengaluru Urban
VIC02081,Harita Borde,59,Female,Chikkamagaluru
VIC02082,Dalbir Sathe,54,Female,Hubballi-Dharwad
VIC02083,Ayaan Luthra,61,Female,Shivamogga
VIC02084,Chasmum Choudhury,65,Male,Vijayapura
VIC02085,Ishita Karnik,49,Female,Belagavi
VIC02086,Ishani Madan,58,Female,Shivamogga
VIC02087,Ekantika Verma,75,Male,Shivamogga
VIC02088,Netra Agate,52,Female,Mangaluru
VIC02089,Jyoti Mutti,27,Female,Vijayapura
VIC02090,Avni Chadha,64,Male,Kalaburagi
VIC02091,Pratyush Badal,34,Male,Belagavi
VIC02092,Owen Tata,65,Male,Kalaburagi
VIC02093,Faraj Basak,69,Female,Mysuru
VIC02094,Anita Ravel,20,Female,Kalaburagi
VIC02095,Champak Koshy,63,Male,Kalaburagi
VIC02096,Naveen Sundaram,26,Female,Mangaluru
VIC02097,Rishi Swaminathan,43,Female,Chikkamagaluru
VIC02098,Oscar Gupta,44,Female,Davanagere
VIC02099,Vasatika Sharaf,46,Female,Kalaburagi
VIC02100,Praneel Sama,47,Female,Belagavi
VIC02101,Lipika Mander,38,Female,Mysuru
VIC02102,Bina Om,64,Male,Mangaluru
VIC02103,Henry Tank,31,Male,Ballari
VIC02104,Jagrati Chakrabarti,30,Female,Chikkamagaluru
VIC02105,Chaitaly Bhat,47,Female,Belagavi
VIC02106,Samaksh Kala,59,Female,Mangaluru
VIC02107,Rajeshri Parmar,43,Male,Shivamogga
VIC02108,Anika Nagarajan,24,Female,Hubballi-Dharwad
VIC02109,Max Ram,75,Female,Bengaluru Urban
VIC02110,Nakul Mitter,30,Male,Belagavi
VIC02111,Abhimanyu Sengupta,53,Male,Vijayapura
VIC02112,Sai Menon,42,Female,Mysuru
VIC02113,Vanya Kannan,46,Male,Davanagere
VIC02114,Upasna Setty,31,Female,Ballari
VIC02115,Yauvani Tata,60,Male,Hubballi-Dharwad
VIC02116,Unni Sandhu,65,Male,Vijayapura
VIC02117,Deepa Nadkarni,43,Male,Mysuru
VIC02118,Zinal Kashyap,44,Female,Shivamogga
VIC02119,Samaksh Bhatnagar,33,Male,Hassan
VIC02120,Dakshesh Panchal,49,Female,Ballari
VIC02121,Kavya Cheema,66,Male,Vijayapura
VIC02122,Akshay Keer,24,Male,Bengaluru Rural
VIC02123,Advik Choudhary,19,Male,Chikkamagaluru
VIC02124,Abha Dhaliwal,73,Male,Belagavi
VIC02125,Indira Chowdhury,72,Male,Belagavi
VIC02126,Nathaniel Chokshi,75,Female,Mangaluru
VIC02127,Kavya Boase,65,Male,Mangaluru
VIC02128,Eshana Dubey,37,Male,Belagavi
VIC02129,Wriddhish Dalal,57,Female,Ballari
VIC02130,Max Doctor,75,Female,Shivamogga
VIC02131,Hamsini Brar,39,Male,Hubballi-Dharwad
VIC02132,Zayan Bhat,37,Male,Hassan
VIC02133,Anya Char,53,Male,Chikkamagaluru
VIC02134,Ishita Krishnan,74,Male,Mysuru
VIC02135,Ekantika Lad,44,Male,Tumakuru
VIC02136,Idika Verma,57,Female,Mysuru
VIC02137,Balvan Ratti,53,Female,Davanagere
VIC02138,Samar Upadhyay,35,Male,Bengaluru Rural
VIC02139,Sachi Dubey,60,Male,Chikkamagaluru
VIC02140,Gabriel Bansal,46,Male,Hassan
VIC02141,Pratyush Mody,20,Male,Chikkamagaluru
VIC02142,Turvi Lala,42,Female,Kalaburagi
VIC02143,Charles Lala,48,Male,Hassan
VIC02144,Eta Chaudhary,19,Female,Chikkamagaluru
VIC02145,Devansh Dube,46,Male,Shivamogga
VIC02146,Zaid Nanda,75,Male,Shivamogga
VIC02147,Lakshmi Nazareth,60,Female,Chikkamagaluru
VIC02148,Advay Jayaraman,39,Male,Chikkamagaluru
VIC02149,Yash Ratti,41,Male,Mysuru
VIC02150,Upasna Mutti,26,Female,Vijayapura
VIC02151,Vidhi Sangha,43,Male,Bengaluru Rural
VIC02152,Warda Dara,68,Male,Vijayapura
VIC02153,Kamya Patil,38,Female,Davanagere
VIC02154,Rayaan Bhakta,68,Male,Belagavi
VIC02155,Vansha Singh,56,Female,Bengaluru Urban
VIC02156,Yashoda Chada,57,Female,Mysuru
VIC02157,Nimrat Thakur,41,Female,Mangaluru
VIC02158,Christopher Tara,50,Female,Tumakuru
VIC02159,Zashil Bumb,75,Male,Shivamogga
VIC02160,Pooja Prabhakar,38,Male,Bengaluru Urban
VIC02161,Dominic Oza,59,Male,Davanagere
VIC02162,Yamini Narayan,37,Female,Shivamogga
VIC02163,Wazir Sibal,45,Female,Bengaluru Urban
VIC02164,Jatin Sant,35,Female,Vijayapura
VIC02165,Rohan Kara,23,Female,Tumakuru
VIC02166,Harshil Mutti,20,Male,Udupi
VIC02167,Raksha Barad,57,Male,Davanagere
VIC02168,Jasmit Hegde,54,Male,Hubballi-Dharwad
VIC02169,Rehaan Saxena,42,Male,Chikkamagaluru
VIC02170,Nirja Dara,48,Female,Kalaburagi
VIC02171,Ekavir Ben,20,Female,Davanagere
VIC02172,Dev Cheema,42,Female,Belagavi
VIC02173,Chasmum Salvi,69,Female,Kalaburagi
VIC02174,Reyansh Dua,63,Female,Mysuru
VIC02175,Chaitanya Ramakrishnan,40,Female,Tumakuru
VIC02176,Indira Barman,30,Female,Hubballi-Dharwad
VIC02177,Aarush Bhasin,35,Male,Chikkamagaluru
VIC02178,Ikshita Raj,46,Male,Hassan
VIC02179,Vincent Dugar,60,Female,Udupi
VIC02180,Udarsh Pai,50,Male,Bengaluru Urban
VIC02181,Pratyush Jha,69,Male,Hassan
VIC02182,Xalak Sastry,66,Male,Mangaluru
VIC02183,Kiaan Chandra,22,Male,Belagavi
VIC02184,Yatin Sangha,22,Male,Ballari
VIC02185,Pranit Sahni,69,Male,Hassan
VIC02186,Ridhi Boase,23,Male,Bengaluru Urban
VIC02187,Zaitra Kalita,64,Male,Davanagere
VIC02188,Maanas Pau,69,Female,Udupi
VIC02189,Ishani Brahmbhatt,57,Male,Mysuru
VIC02190,Keya Sani,55,Female,Vijayapura
VIC02191,Amaira Padmanabhan,73,Female,Hassan
VIC02192,Damyanti Narayan,60,Male,Ballari
VIC02193,Idika Chowdhury,25,Male,Davanagere
VIC02194,Amara Srivastava,26,Male,Chikkamagaluru
VIC02195,Matthew Sawhney,65,Male,Mysuru
VIC02196,Christopher Lalla,23,Male,Bengaluru Urban
VIC02197,Tarak Lal,45,Male,Mangaluru
VIC02198,Damini Hayer,21,Male,Kalaburagi
VIC02199,Harini Rajagopal,38,Male,Shivamogga
VIC02200,Manbir Magar,70,Male,Davanagere
VIC02201,Varenya Rao,49,Male,Shivamogga
VIC02202,Owen Khurana,36,Male,Shivamogga
VIC02203,Yachana Mannan,29,Male,Bengaluru Rural
VIC02204,Ryan Wali,29,Male,Hubballi-Dharwad
VIC02205,Dev Tripathi,27,Male,Davanagere
VIC02206,Harrison Chhabra,25,Male,Mangaluru
VIC02207,Harinakshi Dhaliwal,29,Female,Hassan
VIC02208,Ronith Mammen,32,Male,Kalaburagi
VIC02209,Abhiram Sule,58,Female,Ballari
VIC02210,Chakradev Bains,44,Female,Mangaluru
VIC02211,Bhavna Palla,45,Female,Udupi
VIC02212,Xavier Bhardwaj,40,Male,Tumakuru
VIC02213,Arin Ghosh,18,Female,Hubballi-Dharwad
VIC02214,Janaki Mahal,66,Male,Bengaluru Rural
VIC02215,Joshua Bali,21,Male,Shivamogga
VIC02216,Dipta Divan,40,Male,Ballari
VIC02217,Tarak Venkatesh,66,Female,Bengaluru Rural
VIC02218,Ronith Rau,61,Female,Bengaluru Urban
VIC02219,Victor Jha,65,Male,Belagavi
VIC02220,Peter Rau,55,Female,Davanagere
VIC02221,Falguni Patla,61,Male,Ballari
VIC02222,Aryan Randhawa,34,Female,Shivamogga
VIC02223,Lila Luthra,40,Female,Belagavi
VIC02224,Faras Barad,49,Female,Hassan
VIC02225,Baljiwan Morar,49,Female,Tumakuru
VIC02226,Libni Sarin,65,Male,Mangaluru
VIC02227,Nidra Virk,55,Male,Bengaluru Urban
VIC02228,Jeevika Vaidya,62,Female,Kalaburagi
VIC02229,Nisha Grover,47,Female,Belagavi
VIC02230,Chatresh Sarkar,68,Female,Shivamogga
VIC02231,Raghav Prabhakar,73,Female,Shivamogga
VIC02232,Advik Oommen,27,Male,Davanagere
VIC02233,Bakhshi Yohannan,66,Female,Kalaburagi
VIC02234,Jack Munshi,19,Male,Hassan
VIC02235,Vyanjana Kari,38,Female,Udupi
VIC02236,Kala Lala,58,Male,Kalaburagi
VIC02237,Vasudha Rajagopal,41,Male,Kalaburagi
VIC02238,Charita Keer,68,Male,Mysuru
VIC02239,Yamini Malhotra,55,Male,Mangaluru
VIC02240,Zansi Walia,24,Male,Kalaburagi
VIC02241,Bimala Mistry,48,Male,Hubballi-Dharwad
VIC02242,Onveer Sharaf,39,Male,Bengaluru Urban
VIC02243,Indira Sani,49,Female,Mysuru
VIC02244,Manbir Ravel,37,Female,Mangaluru
VIC02245,Harshil Subramanian,30,Female,Ballari
VIC02246,Theodore Varkey,64,Female,Kalaburagi
VIC02247,Wahab Wali,45,Male,Shivamogga
VIC02248,Nachiket Nigam,60,Male,Belagavi
VIC02249,Naveen Dada,24,Male,Belagavi
VIC02250,Warda Thaker,63,Female,Ballari
VIC02251,Nihal Bhavsar,36,Male,Mangaluru
VIC02252,Rohan Upadhyay,51,Female,Hassan
VIC02253,Vasatika Oza,31,Female,Shivamogga
VIC02254,Logan Sani,18,Female,Vijayapura
VIC02255,Vedika Zachariah,28,Female,Vijayapura
VIC02256,Bhanumati Prabhakar,37,Female,Ballari
VIC02257,Nidra Devan,25,Male,Tumakuru
VIC02258,Yagnesh Chakraborty,36,Female,Davanagere
VIC02259,Dalbir Dora,41,Male,Belagavi
VIC02260,Andrew Dani,54,Female,Bengaluru Rural
VIC02261,Mason Vig,19,Female,Belagavi
VIC02262,Tara Saini,44,Male,Mangaluru
VIC02263,Gunbir Sengupta,38,Male,Chikkamagaluru
VIC02264,Girish Magar,73,Female,Vijayapura
VIC02265,Veda Basak,75,Female,Hassan
VIC02266,Raagini Palla,35,Female,Ballari
VIC02267,Bakhshi Sur,68,Female,Davanagere
VIC02268,Divya Dhingra,30,Male,Belagavi
VIC02269,Chandani Chaudry,68,Male,Davanagere
VIC02270,Maanas Gupta,55,Male,Udupi
VIC02271,Hemangini Dora,70,Male,Shivamogga
VIC02272,Charles Prabhu,54,Female,Chikkamagaluru
VIC02273,Siya Mitter,19,Female,Tumakuru
VIC02274,Kavya Sidhu,74,Male,Kalaburagi
VIC02275,Ayaan Pandit,66,Male,Ballari
VIC02276,Frederick Dutta,38,Male,Tumakuru
VIC02277,Garima Rastogi,49,Female,Ballari
VIC02278,Chaitanya Mukherjee,75,Female,Bengaluru Rural
VIC02279,Unnati Dube,46,Female,Hassan
VIC02280,Pahal Sethi,30,Female,Davanagere
VIC02281,Yashodhara Khatri,27,Female,Udupi
VIC02282,Omaja Dutta,67,Male,Shivamogga
VIC02283,Ranbir Ghose,33,Male,Vijayapura
VIC02284,Ridhi Chopra,18,Female,Belagavi
VIC02285,Chakrika Jhaveri,70,Female,Tumakuru
VIC02286,Sudiksha Contractor,27,Female,Belagavi
VIC02287,Wriddhish Brahmbhatt,49,Female,Ballari
VIC02288,Balveer Minhas,74,Male,Udupi
VIC02289,Chanakya Ramaswamy,69,Male,Chikkamagaluru
VIC02290,Vidhi Dalal,56,Male,Hubballi-Dharwad
VIC02291,Tamanna Kurian,64,Male,Davanagere
VIC02292,Abhimanyu Varghese,74,Male,Tumakuru
VIC02293,Lohit Naik,69,Female,Mangaluru
VIC02294,Warda Gala,68,Female,Kalaburagi
VIC02295,Bhavya Parmer,62,Male,Hubballi-Dharwad
VIC02296,Harinakshi Anand,34,Male,Mysuru
VIC02297,Jai Sarma,36,Male,Bengaluru Urban
VIC02298,Omkaar Bobal,59,Female,Bengaluru Rural
VIC02299,Waida Nagi,41,Female,Hassan
VIC02300,Dalaja Thaker,27,Female,Vijayapura
VIC02301,Anika Shan,42,Male,Ballari
VIC02302,Mason Saini,46,Female,Bengaluru Rural
VIC02303,Maanas Mitra,35,Female,Hubballi-Dharwad
VIC02304,Viraj Bera,30,Female,Hubballi-Dharwad
VIC02305,Rishi Kulkarni,28,Male,Belagavi
VIC02306,Yochana Dube,19,Male,Bengaluru Urban
VIC02307,Pavani Gopal,73,Female,Tumakuru
VIC02308,Oliver Merchant,48,Female,Mysuru
VIC02309,Om Rao,38,Female,Tumakuru
VIC02310,Sara Kanda,19,Female,Vijayapura
VIC02311,Tripti Tandon,38,Female,Mysuru
VIC02312,Amol Mani,38,Male,Vijayapura
VIC02313,Unnati Zacharia,36,Female,Ballari
VIC02314,Chandresh Ahuja,66,Male,Chikkamagaluru
VIC02315,Eiravati Ratti,50,Male,Davanagere
VIC02316,Dayamai Chander,63,Male,Shivamogga
VIC02317,Wahab Guha,22,Male,Mysuru
VIC02318,Hemal Nayak,27,Male,Tumakuru
VIC02319,Kashish Aurora,28,Male,Bengaluru Rural
VIC02320,Rudra Chahal,66,Female,Belagavi
VIC02321,Faris Sama,39,Male,Kalaburagi
VIC02322,Anirudh Nagi,39,Male,Shivamogga
VIC02323,Hemani De,43,Male,Tumakuru
VIC02324,Samarth Chada,44,Female,Davanagere
VIC02325,Faraj Ramakrishnan,27,Male,Udupi
VIC02326,Ganga Desai,31,Female,Mysuru
VIC02327,Advaith Sahni,25,Female,Mangaluru
VIC02328,Thomas Suri,33,Male,Vijayapura
VIC02329,Arjun Apte,61,Male,Bengaluru Urban
VIC02330,Lila Dua,59,Male,Shivamogga
VIC02331,Ekbal Mann,20,Male,Mangaluru
VIC02332,Meera Natt,66,Male,Mysuru
VIC02333,Avi Comar,73,Male,Tumakuru
VIC02334,Meghana Tripathi,38,Female,Kalaburagi
VIC02335,Jairaj Pillai,66,Female,Bengaluru Urban
VIC02336,Samesh Parmer,50,Female,Shivamogga
VIC02337,Balhaar Karan,19,Female,Tumakuru
VIC02338,Aayush Goda,22,Male,Mangaluru
VIC02339,Ira Salvi,55,Male,Mangaluru
VIC02340,Balvan Setty,32,Female,Bengaluru Urban
VIC02341,Fiyaz Basak,40,Male,Ballari
VIC02342,Oscar Edwin,74,Female,Tumakuru
VIC02343,Upasna Sani,75,Male,Kalaburagi
VIC02344,Turvi Anne,31,Male,Tumakuru
VIC02345,Gavin Barad,18,Female,Hubballi-Dharwad
VIC02346,Warda Shroff,53,Female,Tumakuru
VIC02347,Omisha Savant,42,Male,Udupi
VIC02348,Kabir Aggarwal,30,Female,Belagavi
VIC02349,Matthew Sarin,30,Female,Chikkamagaluru
VIC02350,Gautami Badami,34,Female,Bengaluru Rural
VIC02351,Ekansh Khatri,59,Female,Shivamogga
VIC02352,Rudra Parikh,19,Female,Ballari
VIC02353,Wyatt Ramakrishnan,59,Female,Mangaluru
VIC02354,Ranbir Pillai,29,Male,Bengaluru Urban
VIC02355,Zaid Bala,42,Male,Davanagere
VIC02356,Yatan Ramesh,73,Male,Mangaluru
VIC02357,Anika Thakkar,66,Female,Udupi
VIC02358,Devansh Pall,62,Male,Chikkamagaluru
VIC02359,Wriddhish Chahal,55,Female,Belagavi
VIC02360,Teerth Rege,47,Male,Vijayapura
VIC02361,Nathan Sidhu,58,Male,Ballari
VIC02362,Ikshita Agate,74,Female,Mangaluru
VIC02363,Yashvi Kurian,50,Male,Hubballi-Dharwad
VIC02364,Naksh Rastogi,18,Male,Udupi
VIC02365,Amrita Ganguly,29,Female,Mangaluru
VIC02366,Viraj Jayaraman,49,Female,Davanagere
VIC02367,Aachal Dar,38,Female,Kalaburagi
VIC02368,Zayan Mander,56,Male,Chikkamagaluru
VIC02369,Janaki Thaker,49,Female,Tumakuru
VIC02370,Omisha Barad,56,Female,Hassan
VIC02371,Dhruv Dalal,60,Male,Bengaluru Rural
VIC02372,Neelima Bains,57,Male,Chikkamagaluru
VIC02373,Samuel Sabharwal,18,Male,Ballari
VIC02374,Upma Swaminathan,21,Male,Hubballi-Dharwad
VIC02375,Tejas Kaur,18,Female,Shivamogga
VIC02376,Abeer Kala,42,Male,Bengaluru Rural
VIC02377,Eesha Ranganathan,21,Female,Mangaluru
VIC02378,Tristan Lad,59,Male,Kalaburagi
VIC02379,Radhika Dalal,65,Female,Bengaluru Rural
VIC02380,Azaan Singhal,35,Female,Vijayapura
VIC02381,Eesha Dhingra,19,Female,Hassan
VIC02382,Chatresh Chad,20,Male,Hubballi-Dharwad
VIC02383,Yashodhara Chandra,27,Female,Shivamogga
VIC02384,Elijah Chander,74,Male,Bengaluru Rural
VIC02385,Krishna Suresh,58,Male,Chikkamagaluru
VIC02386,Lajita Sahni,48,Male,Bengaluru Urban
VIC02387,Maanas Mann,25,Male,Davanagere
VIC02388,Akshay Roy,33,Female,Udupi
VIC02389,Bhavika Karan,74,Female,Hubballi-Dharwad
VIC02390,Chameli Prabhakar,19,Female,Bengaluru Rural
VIC02391,Nachiket Bhatti,64,Male,Mangaluru
VIC02392,Chaitaly Shroff,22,Female,Vijayapura
VIC02393,Daniel Malhotra,42,Male,Bengaluru Urban
VIC02394,Turvi Kohli,49,Female,Udupi
VIC02395,Vedant Aurora,47,Female,Mysuru
VIC02396,Rohan Bora,18,Male,Vijayapura
VIC02397,Pooja Ahluwalia,22,Female,Davanagere
VIC02398,Ranveer Thakur,36,Female,Mangaluru
VIC02399,Naveen Raval,69,Female,Bengaluru Urban
VIC02400,Onveer Ramesh,60,Female,Udupi
VIC02401,Gaurav Sachdeva,30,Male,Davanagere
VIC02402,Jason Nigam,46,Male,Vijayapura
VIC02403,Baljiwan Hayre,20,Female,Tumakuru
VIC02404,Warhi Shukla,62,Female,Hassan
VIC02405,Brinda Deol,32,Male,Hubballi-Dharwad
VIC02406,Kiaan Dey,41,Male,Ballari
VIC02407,Amol Toor,41,Female,Udupi
VIC02408,Veda Sha,48,Male,Belagavi
VIC02409,Varsha Johal,60,Female,Davanagere
VIC02410,Tripti Dave,53,Male,Belagavi
VIC02411,Aarini Babu,65,Female,Kalaburagi
VIC02412,Hiral Dara,29,Female,Belagavi
VIC02413,Omkaar Dass,47,Female,Hassan
VIC02414,Indrajit Venkataraman,36,Male,Udupi
VIC02415,Daksha Sha,61,Female,Vijayapura
VIC02416,Reva Chandran,52,Female,Belagavi
VIC02417,Daksha Mann,45,Male,Ballari
VIC02418,Lajita Bera,34,Male,Belagavi
VIC02419,Upasna Saraf,40,Female,Shivamogga
VIC02420,Tripti Raghavan,66,Male,Chikkamagaluru
VIC02421,Vasana Chaudhuri,20,Female,Tumakuru
VIC02422,Kiaan Sur,73,Male,Ballari
VIC02423,Nihal Sandhu,39,Male,Udupi
VIC02424,Sara Chacko,69,Male,Udupi
VIC02425,Abhimanyu Datta,68,Male,Udupi
VIC02426,Isaac Tripathi,62,Female,Bengaluru Rural
VIC02427,Bhavika Saraf,70,Female,Chikkamagaluru
VIC02428,Om Thakur,25,Male,Tumakuru
VIC02429,Chanakya Toor,24,Male,Hubballi-Dharwad
VIC02430,Bahadurjit Wable,53,Male,Davanagere
VIC02431,Edhitha Basak,32,Female,Shivamogga
VIC02432,Advay Dewan,25,Female,Davanagere
VIC02433,Orinder Keer,71,Female,Tumakuru
VIC02434,Siddharth Mane,43,Female,Mangaluru
VIC02435,Lavanya Goyal,54,Female,Davanagere
VIC02436,Samuel Sheth,44,Male,Mangaluru
VIC02437,Yachana Vasa,58,Female,Mysuru
VIC02438,Thomas Naik,71,Male,Davanagere
VIC02439,Gaurika Pai,18,Male,Shivamogga
VIC02440,Turvi Memon,27,Male,Davanagere
VIC02441,Wyatt Bhardwaj,37,Male,Hassan
VIC02442,Daniel Ramesh,43,Female,Udupi
VIC02443,Mitali Purohit,31,Male,Udupi
VIC02444,Yauvani Chadha,30,Male,Bengaluru Urban
VIC02445,Jackson Saxena,19,Female,Bengaluru Rural
VIC02446,Peter Hari,31,Male,Udupi
VIC02447,Warda Sabharwal,67,Male,Bengaluru Rural
VIC02448,Om Kaul,34,Female,Bengaluru Rural
VIC02449,Udant Sehgal,45,Female,Vijayapura
VIC02450,Upasna Gopal,43,Male,Davanagere
VIC02451,Zayyan Sethi,56,Female,Belagavi
VIC02452,Forum Dave,42,Female,Mangaluru
VIC02453,Girik Goda,37,Female,Ballari
VIC02454,Rajeshri Rajan,55,Female,Vijayapura
VIC02455,Mitesh Parmar,57,Male,Vijayapura
VIC02456,Chavvi Chatterjee,49,Male,Shivamogga
VIC02457,Shivani Chaudhuri,38,Female,Bengaluru Urban
VIC02458,Gagan Kashyap,34,Female,Udupi
VIC02459,Anamika Keer,69,Female,Hassan
VIC02460,Mugdha Dugar,52,Male,Kalaburagi
VIC02461,Liam Bajaj,62,Female,Vijayapura
VIC02462,Vrishti Chowdhury,49,Male,Kalaburagi
VIC02463,Vritti Sheth,20,Female,Hassan
VIC02464,Kai Apte,75,Male,Shivamogga
VIC02465,Abeer Sura,34,Male,Bengaluru Rural
VIC02466,Ekta Bahl,33,Male,Shivamogga
VIC02467,Aahana Mital,42,Female,Mangaluru
VIC02468,Falan Dua,56,Female,Bengaluru Urban
VIC02469,Jyoti Kakar,38,Female,Tumakuru
VIC02470,Hritik Uppal,67,Female,Mangaluru
VIC02471,Inaya Grover,57,Female,Bengaluru Rural
VIC02472,Parth Kalita,18,Male,Ballari
VIC02473,Urmi Kalita,73,Male,Chikkamagaluru
VIC02474,Matthew Lala,50,Female,Bengaluru Rural
VIC02475,Darpan Sidhu,50,Male,Shivamogga
VIC02476,Wahab Dyal,35,Female,Hassan
VIC02477,Kashish Madan,52,Male,Hubballi-Dharwad
VIC02478,Banjeet Basu,55,Male,Davanagere
VIC02479,Jairaj Varghese,51,Female,Mysuru
VIC02480,Advaith Dada,75,Female,Hubballi-Dharwad
VIC02481,Aarna Malhotra,72,Male,Bengaluru Urban
VIC02482,Wishi Kar,36,Female,Kalaburagi
VIC02483,Wriddhish Desai,25,Male,Udupi
VIC02484,Laban Sur,22,Male,Shivamogga
VIC02485,Zashil Boase,49,Male,Bengaluru Urban
VIC02486,Triya Vala,42,Male,Hassan
VIC02487,Ekbal Sachdev,42,Male,Hubballi-Dharwad
VIC02488,Darika Aggarwal,29,Male,Belagavi
VIC02489,Sara Kata,73,Female,Mangaluru
VIC02490,Daksha Basak,63,Female,Hassan
VIC02491,Chaitanya Parmar,62,Male,Bengaluru Rural
VIC02492,Zilmil Deshpande,28,Male,Mysuru
VIC02493,Frado Chopra,65,Male,Shivamogga
VIC02494,Rishi Chandra,49,Female,Hassan
VIC02495,Shaurya Chakraborty,62,Female,Bengaluru Urban
VIC02496,Brijesh Nori,63,Female,Vijayapura
VIC02497,Aashi Aggarwal,52,Male,Kalaburagi
VIC02498,Lopa Korpal,48,Male,Hubballi-Dharwad
VIC02499,Ekta Ghosh,45,Female,Bengaluru Rural
VIC02500,Manan Chokshi,22,Male,Hubballi-Dharwad
VIC02501,Kiaan Yohannan,74,Female,Shivamogga
VIC02502,Nandini Parikh,43,Male,Chikkamagaluru
VIC02503,Agastya Barad,74,Male,Bengaluru Rural
VIC02504,Yutika Kamdar,19,Male,Bengaluru Rural
VIC02505,Dayita Pai,54,Male,Vijayapura
VIC02506,Dakshesh Sahni,30,Female,Vijayapura
VIC02507,Fiyaz Saran,52,Female,Tumakuru
VIC02508,Dalbir Madan,34,Female,Bengaluru Rural
VIC02509,Ishaan Kashyap,68,Male,Ballari
VIC02510,Shaurya Uppal,44,Male,Tumakuru
VIC02511,Zarna Trivedi,20,Male,Mangaluru
VIC02512,Harsh Vora,27,Female,Mysuru
VIC02513,Qasim Lalla,65,Female,Bengaluru Urban
VIC02514,Aayush Saran,41,Male,Tumakuru
VIC02515,Widisha Datta,68,Male,Bengaluru Rural
VIC02516,Jagvi Narang,51,Female,Ballari
VIC02517,Caleb Ramanathan,51,Male,Hubballi-Dharwad
VIC02518,Chanakya Barman,74,Male,Belagavi
VIC02519,Faris Anand,33,Female,Hassan
VIC02520,Nihal Mane,31,Male,Vijayapura
VIC02521,Krishna Pall,48,Female,Shivamogga
VIC02522,Ishani Halder,31,Male,Mysuru
VIC02523,Viraj Char,42,Male,Mysuru
VIC02524,Deepa Karnik,60,Male,Udupi
VIC02525,Pallavi Deshmukh,50,Male,Udupi
VIC02526,Ati Raj,66,Male,Shivamogga
VIC02527,Fiyaz Gupta,50,Male,Ballari
VIC02528,Arya Singh,28,Male,Vijayapura
VIC02529,Jairaj Pandya,66,Female,Udupi
VIC02530,Qabil Khurana,58,Female,Mangaluru
VIC02531,Gaurangi Sampath,70,Female,Kalaburagi
VIC02532,Lila Mander,21,Female,Bengaluru Urban
VIC02533,Vasudha Suri,73,Female,Hassan
VIC02534,Chatura Khanna,43,Male,Mangaluru
VIC02535,Utkarsh Wadhwa,60,Female,Kalaburagi
VIC02536,Utkarsh Ahluwalia,46,Male,Davanagere
VIC02537,Yug Borra,26,Female,Ballari
